Duration (ms),Status Code,Response Body,Timestamp
114,201,Lift ride recorded for skier 79292,10/03/2024 21:11:51
118,201,Lift ride recorded for skier 39093,10/03/2024 21:11:51
119,201,Lift ride recorded for skier 50804,10/03/2024 21:11:51
120,201,Lift ride recorded for skier 21060,10/03/2024 21:11:51
97,201,Lift ride recorded for skier 60986,10/03/2024 21:11:51
102,201,Lift ride recorded for skier 62184,10/03/2024 21:11:51
114,201,Lift ride recorded for skier 52539,10/03/2024 21:11:51
116,201,Lift ride recorded for skier 42217,10/03/2024 21:11:51
122,201,Lift ride recorded for skier 71045,10/03/2024 21:11:51
110,201,Lift ride recorded for skier 37633,10/03/2024 21:11:51
126,201,Lift ride recorded for skier 74181,10/03/2024 21:11:51
118,201,Lift ride recorded for skier 71813,10/03/2024 21:11:51
115,201,Lift ride recorded for skier 92894,10/03/2024 21:11:51
127,201,Lift ride recorded for skier 84227,10/03/2024 21:11:51
128,201,Lift ride recorded for skier 92058,10/03/2024 21:11:51
140,201,Lift ride recorded for skier 46050,10/03/2024 21:11:51
133,201,Lift ride recorded for skier 77788,10/03/2024 21:11:51
136,201,Lift ride recorded for skier 5745,10/03/2024 21:11:51
133,201,Lift ride recorded for skier 97998,10/03/2024 21:11:51
139,201,Lift ride recorded for skier 42814,10/03/2024 21:11:51
114,201,Lift ride recorded for skier 21181,10/03/2024 21:11:51
142,201,Lift ride recorded for skier 74751,10/03/2024 21:11:51
129,201,Lift ride recorded for skier 26315,10/03/2024 21:11:51
144,201,Lift ride recorded for skier 72119,10/03/2024 21:11:51
122,201,Lift ride recorded for skier 68282,10/03/2024 21:11:51
98,201,Lift ride recorded for skier 29053,10/03/2024 21:11:51
104,201,Lift ride recorded for skier 60806,10/03/2024 21:11:51
110,201,Lift ride recorded for skier 21196,10/03/2024 21:11:51
122,201,Lift ride recorded for skier 15040,10/03/2024 21:11:51
105,201,Lift ride recorded for skier 37017,10/03/2024 21:11:51
91,201,Lift ride recorded for skier 18047,10/03/2024 21:11:51
96,201,Lift ride recorded for skier 54373,10/03/2024 21:11:51
90,201,Lift ride recorded for skier 76840,10/03/2024 21:11:51
103,201,Lift ride recorded for skier 88509,10/03/2024 21:11:51
93,201,Lift ride recorded for skier 9763,10/03/2024 21:11:51
92,201,Lift ride recorded for skier 34101,10/03/2024 21:11:51
281,201,Lift ride recorded for skier 86773,10/03/2024 21:11:51
291,201,Lift ride recorded for skier 55383,10/03/2024 21:11:51
281,201,Lift ride recorded for skier 69407,10/03/2024 21:11:51
285,201,Lift ride recorded for skier 45822,10/03/2024 21:11:51
304,201,Lift ride recorded for skier 80829,10/03/2024 21:11:51
293,201,Lift ride recorded for skier 949,10/03/2024 21:11:51
268,201,Lift ride recorded for skier 80422,10/03/2024 21:11:51
278,201,Lift ride recorded for skier 71407,10/03/2024 21:11:51
314,201,Lift ride recorded for skier 9092,10/03/2024 21:11:51
268,201,Lift ride recorded for skier 52842,10/03/2024 21:11:51
270,201,Lift ride recorded for skier 75642,10/03/2024 21:11:51
269,201,Lift ride recorded for skier 48031,10/03/2024 21:11:51
341,201,Lift ride recorded for skier 35877,10/03/2024 21:11:51
307,201,Lift ride recorded for skier 58088,10/03/2024 21:11:51
308,201,Lift ride recorded for skier 78878,10/03/2024 21:11:51
337,201,Lift ride recorded for skier 85764,10/03/2024 21:11:51
306,201,Lift ride recorded for skier 15157,10/03/2024 21:11:51
306,201,Lift ride recorded for skier 46046,10/03/2024 21:11:51
344,201,Lift ride recorded for skier 38079,10/03/2024 21:11:51
306,201,Lift ride recorded for skier 35368,10/03/2024 21:11:51
307,201,Lift ride recorded for skier 46297,10/03/2024 21:11:51
310,201,Lift ride recorded for skier 42710,10/03/2024 21:11:51
309,201,Lift ride recorded for skier 76531,10/03/2024 21:11:51
309,201,Lift ride recorded for skier 63211,10/03/2024 21:11:51
311,201,Lift ride recorded for skier 68924,10/03/2024 21:11:51
308,201,Lift ride recorded for skier 17248,10/03/2024 21:11:51
312,201,Lift ride recorded for skier 14648,10/03/2024 21:11:51
312,201,Lift ride recorded for skier 96676,10/03/2024 21:11:51
314,201,Lift ride recorded for skier 9341,10/03/2024 21:11:51
348,201,Lift ride recorded for skier 38420,10/03/2024 21:11:51
317,201,Lift ride recorded for skier 88107,10/03/2024 21:11:51
356,201,Lift ride recorded for skier 1185,10/03/2024 21:11:51
142,201,Lift ride recorded for skier 5235,10/03/2024 21:11:51
140,201,Lift ride recorded for skier 64741,10/03/2024 21:11:51
141,201,Lift ride recorded for skier 31228,10/03/2024 21:11:51
142,201,Lift ride recorded for skier 43231,10/03/2024 21:11:51
150,201,Lift ride recorded for skier 61597,10/03/2024 21:11:51
151,201,Lift ride recorded for skier 49608,10/03/2024 21:11:51
151,201,Lift ride recorded for skier 96277,10/03/2024 21:11:51
160,201,Lift ride recorded for skier 90023,10/03/2024 21:11:51
159,201,Lift ride recorded for skier 17746,10/03/2024 21:11:51
167,201,Lift ride recorded for skier 67813,10/03/2024 21:11:51
168,201,Lift ride recorded for skier 43817,10/03/2024 21:11:51
166,201,Lift ride recorded for skier 71977,10/03/2024 21:11:51
96,201,Lift ride recorded for skier 56496,10/03/2024 21:11:52
104,201,Lift ride recorded for skier 4649,10/03/2024 21:11:52
107,201,Lift ride recorded for skier 63321,10/03/2024 21:11:52
116,201,Lift ride recorded for skier 84955,10/03/2024 21:11:52
120,201,Lift ride recorded for skier 55282,10/03/2024 21:11:52
129,201,Lift ride recorded for skier 65590,10/03/2024 21:11:52
137,201,Lift ride recorded for skier 33458,10/03/2024 21:11:52
140,201,Lift ride recorded for skier 64488,10/03/2024 21:11:52
144,201,Lift ride recorded for skier 49544,10/03/2024 21:11:52
154,201,Lift ride recorded for skier 51352,10/03/2024 21:11:52
151,201,Lift ride recorded for skier 42323,10/03/2024 21:11:52
150,201,Lift ride recorded for skier 41354,10/03/2024 21:11:52
164,201,Lift ride recorded for skier 89474,10/03/2024 21:11:52
158,201,Lift ride recorded for skier 36571,10/03/2024 21:11:52
168,201,Lift ride recorded for skier 86478,10/03/2024 21:11:52
171,201,Lift ride recorded for skier 24779,10/03/2024 21:11:52
161,201,Lift ride recorded for skier 48615,10/03/2024 21:11:52
159,201,Lift ride recorded for skier 52199,10/03/2024 21:11:52
160,201,Lift ride recorded for skier 95579,10/03/2024 21:11:52
100,201,Lift ride recorded for skier 86737,10/03/2024 21:11:52
111,201,Lift ride recorded for skier 27610,10/03/2024 21:11:52
173,201,Lift ride recorded for skier 71509,10/03/2024 21:11:52
120,201,Lift ride recorded for skier 4029,10/03/2024 21:11:52
113,201,Lift ride recorded for skier 32600,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 33407,10/03/2024 21:11:52
123,201,Lift ride recorded for skier 81378,10/03/2024 21:11:52
123,201,Lift ride recorded for skier 54172,10/03/2024 21:11:52
124,201,Lift ride recorded for skier 77527,10/03/2024 21:11:52
86,201,Lift ride recorded for skier 90510,10/03/2024 21:11:52
100,201,Lift ride recorded for skier 96963,10/03/2024 21:11:52
101,201,Lift ride recorded for skier 75131,10/03/2024 21:11:52
108,201,Lift ride recorded for skier 91493,10/03/2024 21:11:52
74,201,Lift ride recorded for skier 83602,10/03/2024 21:11:52
104,201,Lift ride recorded for skier 19668,10/03/2024 21:11:52
89,201,Lift ride recorded for skier 73934,10/03/2024 21:11:52
118,201,Lift ride recorded for skier 4259,10/03/2024 21:11:52
86,201,Lift ride recorded for skier 7168,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 58949,10/03/2024 21:11:52
78,201,Lift ride recorded for skier 73449,10/03/2024 21:11:52
94,201,Lift ride recorded for skier 75352,10/03/2024 21:11:52
83,201,Lift ride recorded for skier 79336,10/03/2024 21:11:52
74,201,Lift ride recorded for skier 43177,10/03/2024 21:11:52
88,201,Lift ride recorded for skier 94868,10/03/2024 21:11:52
95,201,Lift ride recorded for skier 60502,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 28589,10/03/2024 21:11:52
83,201,Lift ride recorded for skier 57806,10/03/2024 21:11:52
88,201,Lift ride recorded for skier 64936,10/03/2024 21:11:52
94,201,Lift ride recorded for skier 31421,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 59518,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 77974,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 3692,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 48730,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 77569,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 33827,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 24571,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 52384,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 42437,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 89217,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 72619,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 93035,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 15110,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 63733,10/03/2024 21:11:52
112,201,Lift ride recorded for skier 46306,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 47116,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 70570,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 61073,10/03/2024 21:11:52
83,201,Lift ride recorded for skier 65246,10/03/2024 21:11:52
79,201,Lift ride recorded for skier 27973,10/03/2024 21:11:52
100,201,Lift ride recorded for skier 16273,10/03/2024 21:11:52
108,201,Lift ride recorded for skier 13991,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 70833,10/03/2024 21:11:52
108,201,Lift ride recorded for skier 75735,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 91114,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 49656,10/03/2024 21:11:52
122,201,Lift ride recorded for skier 9566,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 55985,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 61550,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 92648,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 3617,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 51948,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 38573,10/03/2024 21:11:52
100,201,Lift ride recorded for skier 61661,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 87781,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 50880,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 20932,10/03/2024 21:11:52
105,201,Lift ride recorded for skier 62649,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 16670,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 76670,10/03/2024 21:11:52
96,201,Lift ride recorded for skier 37564,10/03/2024 21:11:52
115,201,Lift ride recorded for skier 56787,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 59704,10/03/2024 21:11:52
116,201,Lift ride recorded for skier 49813,10/03/2024 21:11:52
115,201,Lift ride recorded for skier 86329,10/03/2024 21:11:52
112,201,Lift ride recorded for skier 17859,10/03/2024 21:11:52
111,201,Lift ride recorded for skier 92319,10/03/2024 21:11:52
115,201,Lift ride recorded for skier 29236,10/03/2024 21:11:52
100,201,Lift ride recorded for skier 47635,10/03/2024 21:11:52
137,201,Lift ride recorded for skier 84433,10/03/2024 21:11:52
125,201,Lift ride recorded for skier 1157,10/03/2024 21:11:52
122,201,Lift ride recorded for skier 36640,10/03/2024 21:11:52
105,201,Lift ride recorded for skier 20561,10/03/2024 21:11:52
104,201,Lift ride recorded for skier 56666,10/03/2024 21:11:52
92,201,Lift ride recorded for skier 65404,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 54584,10/03/2024 21:11:52
105,201,Lift ride recorded for skier 98995,10/03/2024 21:11:52
96,201,Lift ride recorded for skier 64396,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 68980,10/03/2024 21:11:52
126,201,Lift ride recorded for skier 7288,10/03/2024 21:11:52
96,201,Lift ride recorded for skier 41066,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 52805,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 12599,10/03/2024 21:11:52
110,201,Lift ride recorded for skier 88637,10/03/2024 21:11:52
110,201,Lift ride recorded for skier 93569,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 79560,10/03/2024 21:11:52
115,201,Lift ride recorded for skier 35289,10/03/2024 21:11:52
115,201,Lift ride recorded for skier 31444,10/03/2024 21:11:52
116,201,Lift ride recorded for skier 36058,10/03/2024 21:11:52
116,201,Lift ride recorded for skier 69601,10/03/2024 21:11:52
117,201,Lift ride recorded for skier 39243,10/03/2024 21:11:52
122,201,Lift ride recorded for skier 88465,10/03/2024 21:11:52
117,201,Lift ride recorded for skier 21021,10/03/2024 21:11:52
134,201,Lift ride recorded for skier 35105,10/03/2024 21:11:52
126,201,Lift ride recorded for skier 99744,10/03/2024 21:11:52
115,201,Lift ride recorded for skier 89271,10/03/2024 21:11:52
108,201,Lift ride recorded for skier 5808,10/03/2024 21:11:52
108,201,Lift ride recorded for skier 156,10/03/2024 21:11:52
122,201,Lift ride recorded for skier 70436,10/03/2024 21:11:52
138,201,Lift ride recorded for skier 39334,10/03/2024 21:11:52
123,201,Lift ride recorded for skier 72252,10/03/2024 21:11:52
89,201,Lift ride recorded for skier 24406,10/03/2024 21:11:52
124,201,Lift ride recorded for skier 71860,10/03/2024 21:11:52
122,201,Lift ride recorded for skier 17861,10/03/2024 21:11:52
94,201,Lift ride recorded for skier 45816,10/03/2024 21:11:52
130,201,Lift ride recorded for skier 38940,10/03/2024 21:11:52
95,201,Lift ride recorded for skier 58671,10/03/2024 21:11:52
95,201,Lift ride recorded for skier 51452,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 62925,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 32601,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 46887,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 15911,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 93493,10/03/2024 21:11:52
83,201,Lift ride recorded for skier 50817,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 2176,10/03/2024 21:11:52
92,201,Lift ride recorded for skier 95813,10/03/2024 21:11:52
92,201,Lift ride recorded for skier 12012,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 73067,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 20448,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 30645,10/03/2024 21:11:52
97,201,Lift ride recorded for skier 10328,10/03/2024 21:11:52
97,201,Lift ride recorded for skier 61618,10/03/2024 21:11:52
96,201,Lift ride recorded for skier 75,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 91032,10/03/2024 21:11:52
102,201,Lift ride recorded for skier 60498,10/03/2024 21:11:52
93,201,Lift ride recorded for skier 44304,10/03/2024 21:11:52
112,201,Lift ride recorded for skier 87215,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 60497,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 73010,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 40333,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 54443,10/03/2024 21:11:52
101,201,Lift ride recorded for skier 79781,10/03/2024 21:11:52
101,201,Lift ride recorded for skier 13136,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 44136,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 56615,10/03/2024 21:11:52
107,201,Lift ride recorded for skier 21169,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 49519,10/03/2024 21:11:52
113,201,Lift ride recorded for skier 21998,10/03/2024 21:11:52
107,201,Lift ride recorded for skier 13897,10/03/2024 21:11:52
78,201,Lift ride recorded for skier 4202,10/03/2024 21:11:52
129,201,Lift ride recorded for skier 80573,10/03/2024 21:11:52
111,201,Lift ride recorded for skier 37928,10/03/2024 21:11:52
128,201,Lift ride recorded for skier 29669,10/03/2024 21:11:52
120,201,Lift ride recorded for skier 78192,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 21356,10/03/2024 21:11:52
131,201,Lift ride recorded for skier 3775,10/03/2024 21:11:52
121,201,Lift ride recorded for skier 25737,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 53931,10/03/2024 21:11:52
85,201,Lift ride recorded for skier 11621,10/03/2024 21:11:52
85,201,Lift ride recorded for skier 22163,10/03/2024 21:11:52
95,201,Lift ride recorded for skier 7864,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 47303,10/03/2024 21:11:52
75,201,Lift ride recorded for skier 51405,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 42831,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 53070,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 44898,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 94857,10/03/2024 21:11:52
75,201,Lift ride recorded for skier 16275,10/03/2024 21:11:52
92,201,Lift ride recorded for skier 66128,10/03/2024 21:11:52
82,201,Lift ride recorded for skier 73467,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 28581,10/03/2024 21:11:52
96,201,Lift ride recorded for skier 37834,10/03/2024 21:11:52
100,201,Lift ride recorded for skier 21630,10/03/2024 21:11:52
100,201,Lift ride recorded for skier 40406,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 68562,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 69665,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 43517,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 85668,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 22516,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 63150,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 1013,10/03/2024 21:11:52
92,201,Lift ride recorded for skier 75523,10/03/2024 21:11:52
92,201,Lift ride recorded for skier 54961,10/03/2024 21:11:52
93,201,Lift ride recorded for skier 55692,10/03/2024 21:11:52
108,201,Lift ride recorded for skier 52473,10/03/2024 21:11:52
112,201,Lift ride recorded for skier 12349,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 1807,10/03/2024 21:11:52
112,201,Lift ride recorded for skier 51948,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 77683,10/03/2024 21:11:52
118,201,Lift ride recorded for skier 78198,10/03/2024 21:11:52
119,201,Lift ride recorded for skier 98832,10/03/2024 21:11:52
112,201,Lift ride recorded for skier 56350,10/03/2024 21:11:52
89,201,Lift ride recorded for skier 94748,10/03/2024 21:11:52
120,201,Lift ride recorded for skier 35647,10/03/2024 21:11:52
111,201,Lift ride recorded for skier 79794,10/03/2024 21:11:52
100,201,Lift ride recorded for skier 11021,10/03/2024 21:11:52
109,201,Lift ride recorded for skier 44135,10/03/2024 21:11:52
108,201,Lift ride recorded for skier 24104,10/03/2024 21:11:52
93,201,Lift ride recorded for skier 45512,10/03/2024 21:11:52
111,201,Lift ride recorded for skier 90807,10/03/2024 21:11:52
113,201,Lift ride recorded for skier 31200,10/03/2024 21:11:52
97,201,Lift ride recorded for skier 52810,10/03/2024 21:11:52
114,201,Lift ride recorded for skier 33601,10/03/2024 21:11:52
88,201,Lift ride recorded for skier 96227,10/03/2024 21:11:52
89,201,Lift ride recorded for skier 63727,10/03/2024 21:11:52
89,201,Lift ride recorded for skier 27409,10/03/2024 21:11:52
93,201,Lift ride recorded for skier 20525,10/03/2024 21:11:52
78,201,Lift ride recorded for skier 64460,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 68522,10/03/2024 21:11:52
92,201,Lift ride recorded for skier 42120,10/03/2024 21:11:52
92,201,Lift ride recorded for skier 72507,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 64107,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 93833,10/03/2024 21:11:52
86,201,Lift ride recorded for skier 94013,10/03/2024 21:11:52
107,201,Lift ride recorded for skier 97452,10/03/2024 21:11:52
107,201,Lift ride recorded for skier 19761,10/03/2024 21:11:52
107,201,Lift ride recorded for skier 26117,10/03/2024 21:11:52
86,201,Lift ride recorded for skier 29586,10/03/2024 21:11:52
106,201,Lift ride recorded for skier 61606,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 35081,10/03/2024 21:11:52
82,201,Lift ride recorded for skier 32840,10/03/2024 21:11:52
81,201,Lift ride recorded for skier 17078,10/03/2024 21:11:52
88,201,Lift ride recorded for skier 95674,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 97497,10/03/2024 21:11:52
110,201,Lift ride recorded for skier 60201,10/03/2024 21:11:52
101,201,Lift ride recorded for skier 74663,10/03/2024 21:11:52
91,201,Lift ride recorded for skier 69365,10/03/2024 21:11:52
103,201,Lift ride recorded for skier 25627,10/03/2024 21:11:52
94,201,Lift ride recorded for skier 75111,10/03/2024 21:11:52
94,201,Lift ride recorded for skier 60266,10/03/2024 21:11:52
113,201,Lift ride recorded for skier 15244,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 53237,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 18783,10/03/2024 21:11:52
99,201,Lift ride recorded for skier 67416,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 48177,10/03/2024 21:11:52
98,201,Lift ride recorded for skier 63229,10/03/2024 21:11:52
76,201,Lift ride recorded for skier 23665,10/03/2024 21:11:52
97,201,Lift ride recorded for skier 66771,10/03/2024 21:11:52
97,201,Lift ride recorded for skier 5057,10/03/2024 21:11:52
97,201,Lift ride recorded for skier 24952,10/03/2024 21:11:52
93,201,Lift ride recorded for skier 46500,10/03/2024 21:11:52
79,201,Lift ride recorded for skier 86662,10/03/2024 21:11:52
72,201,Lift ride recorded for skier 20593,10/03/2024 21:11:52
72,201,Lift ride recorded for skier 48340,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 67150,10/03/2024 21:11:52
82,201,Lift ride recorded for skier 10721,10/03/2024 21:11:52
82,201,Lift ride recorded for skier 34706,10/03/2024 21:11:52
82,201,Lift ride recorded for skier 25707,10/03/2024 21:11:52
82,201,Lift ride recorded for skier 67462,10/03/2024 21:11:52
86,201,Lift ride recorded for skier 12579,10/03/2024 21:11:52
85,201,Lift ride recorded for skier 59607,10/03/2024 21:11:52
80,201,Lift ride recorded for skier 7595,10/03/2024 21:11:52
88,201,Lift ride recorded for skier 779,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 57111,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 80753,10/03/2024 21:11:52
85,201,Lift ride recorded for skier 35321,10/03/2024 21:11:52
71,201,Lift ride recorded for skier 89709,10/03/2024 21:11:52
75,201,Lift ride recorded for skier 81332,10/03/2024 21:11:52
76,201,Lift ride recorded for skier 21255,10/03/2024 21:11:52
74,201,Lift ride recorded for skier 8018,10/03/2024 21:11:52
77,201,Lift ride recorded for skier 71933,10/03/2024 21:11:52
80,201,Lift ride recorded for skier 9304,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 89458,10/03/2024 21:11:52
78,201,Lift ride recorded for skier 48352,10/03/2024 21:11:52
78,201,Lift ride recorded for skier 26750,10/03/2024 21:11:52
80,201,Lift ride recorded for skier 82687,10/03/2024 21:11:52
75,201,Lift ride recorded for skier 93923,10/03/2024 21:11:52
83,201,Lift ride recorded for skier 22408,10/03/2024 21:11:52
87,201,Lift ride recorded for skier 75340,10/03/2024 21:11:52
80,201,Lift ride recorded for skier 97589,10/03/2024 21:11:52
82,201,Lift ride recorded for skier 67337,10/03/2024 21:11:52
82,201,Lift ride recorded for skier 1259,10/03/2024 21:11:52
66,201,Lift ride recorded for skier 40414,10/03/2024 21:11:52
71,201,Lift ride recorded for skier 92091,10/03/2024 21:11:52
69,201,Lift ride recorded for skier 1370,10/03/2024 21:11:52
69,201,Lift ride recorded for skier 85089,10/03/2024 21:11:52
76,201,Lift ride recorded for skier 99665,10/03/2024 21:11:52
86,201,Lift ride recorded for skier 71681,10/03/2024 21:11:52
80,201,Lift ride recorded for skier 24791,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 77931,10/03/2024 21:11:52
80,201,Lift ride recorded for skier 83796,10/03/2024 21:11:52
85,201,Lift ride recorded for skier 31058,10/03/2024 21:11:52
79,201,Lift ride recorded for skier 74391,10/03/2024 21:11:52
86,201,Lift ride recorded for skier 67509,10/03/2024 21:11:52
89,201,Lift ride recorded for skier 24032,10/03/2024 21:11:52
84,201,Lift ride recorded for skier 35737,10/03/2024 21:11:52
89,201,Lift ride recorded for skier 82430,10/03/2024 21:11:52
71,201,Lift ride recorded for skier 9070,10/03/2024 21:11:52
71,201,Lift ride recorded for skier 27357,10/03/2024 21:11:52
67,201,Lift ride recorded for skier 59358,10/03/2024 21:11:52
73,201,Lift ride recorded for skier 17577,10/03/2024 21:11:52
90,201,Lift ride recorded for skier 88331,10/03/2024 21:11:52
75,201,Lift ride recorded for skier 25595,10/03/2024 21:11:52
73,201,Lift ride recorded for skier 75147,10/03/2024 21:11:52
70,201,Lift ride recorded for skier 94580,10/03/2024 21:11:53
69,201,Lift ride recorded for skier 22224,10/03/2024 21:11:53
77,201,Lift ride recorded for skier 53819,10/03/2024 21:11:53
77,201,Lift ride recorded for skier 71191,10/03/2024 21:11:53
69,201,Lift ride recorded for skier 23934,10/03/2024 21:11:53
81,201,Lift ride recorded for skier 39446,10/03/2024 21:11:53
76,201,Lift ride recorded for skier 6120,10/03/2024 21:11:53
74,201,Lift ride recorded for skier 67387,10/03/2024 21:11:53
81,201,Lift ride recorded for skier 54363,10/03/2024 21:11:53
69,201,Lift ride recorded for skier 62716,10/03/2024 21:11:53
82,201,Lift ride recorded for skier 33641,10/03/2024 21:11:53
70,201,Lift ride recorded for skier 53473,10/03/2024 21:11:53
98,201,Lift ride recorded for skier 73901,10/03/2024 21:11:53
70,201,Lift ride recorded for skier 79269,10/03/2024 21:11:53
87,201,Lift ride recorded for skier 1023,10/03/2024 21:11:53
62,201,Lift ride recorded for skier 5314,10/03/2024 21:11:53
98,201,Lift ride recorded for skier 75971,10/03/2024 21:11:53
71,201,Lift ride recorded for skier 25669,10/03/2024 21:11:53
70,201,Lift ride recorded for skier 14448,10/03/2024 21:11:53
75,201,Lift ride recorded for skier 95401,10/03/2024 21:11:53
77,201,Lift ride recorded for skier 69658,10/03/2024 21:11:53
67,201,Lift ride recorded for skier 21016,10/03/2024 21:11:53
74,201,Lift ride recorded for skier 56961,10/03/2024 21:11:53
74,201,Lift ride recorded for skier 92091,10/03/2024 21:11:53
74,201,Lift ride recorded for skier 44573,10/03/2024 21:11:53
85,201,Lift ride recorded for skier 15375,10/03/2024 21:11:53
95,201,Lift ride recorded for skier 38471,10/03/2024 21:11:53
96,201,Lift ride recorded for skier 8762,10/03/2024 21:11:53
96,201,Lift ride recorded for skier 13002,10/03/2024 21:11:53
95,201,Lift ride recorded for skier 76157,10/03/2024 21:11:53
95,201,Lift ride recorded for skier 69931,10/03/2024 21:11:53
81,201,Lift ride recorded for skier 560,10/03/2024 21:11:53
81,201,Lift ride recorded for skier 93803,10/03/2024 21:11:53
88,201,Lift ride recorded for skier 14478,10/03/2024 21:11:53
94,201,Lift ride recorded for skier 49427,10/03/2024 21:11:53
88,201,Lift ride recorded for skier 51244,10/03/2024 21:11:53
85,201,Lift ride recorded for skier 82551,10/03/2024 21:11:53
86,201,Lift ride recorded for skier 76208,10/03/2024 21:11:53
86,201,Lift ride recorded for skier 63678,10/03/2024 21:11:53
80,201,Lift ride recorded for skier 56632,10/03/2024 21:11:53
86,201,Lift ride recorded for skier 30216,10/03/2024 21:11:53
81,201,Lift ride recorded for skier 30180,10/03/2024 21:11:53
89,201,Lift ride recorded for skier 69571,10/03/2024 21:11:53
80,201,Lift ride recorded for skier 30567,10/03/2024 21:11:53
